Link Id,Link Type,Link Medium,Packet Id,Transmitter,Receiver,Packet Size(Bytes),Physical Out Time(ms),Physical In Time(ms),Throughput(Mbps),
1,P2P,Wired,400,WIRED_NODE_2,ROUTER_1,226.000000,7980.018080,7980.023080,-1,
3,P2P,Wired,400,ROUTER_1,WIRED_NODE_5,226.000000,7980.041160,7980.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7980.051440,7980.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7980.061720,7980.066720,-1,
1,P2P,Wired,401,WIRED_NODE_2,ROUTER_1,226.000000,8000.018080,8000.023080,-1,
3,P2P,Wired,401,ROUTER_1,WIRED_NODE_5,226.000000,8000.041160,8000.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8000.051440,8000.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8000.061720,8000.066720,-1,
1,P2P,Wired,402,WIRED_NODE_2,ROUTER_1,226.000000,8020.018080,8020.023080,-1,
3,P2P,Wired,402,ROUTER_1,WIRED_NODE_5,226.000000,8020.041160,8020.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8020.051440,8020.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8020.061720,8020.066720,-1,
1,P2P,Wired,403,WIRED_NODE_2,ROUTER_1,226.000000,8040.018080,8040.023080,-1,
3,P2P,Wired,403,ROUTER_1,WIRED_NODE_5,226.000000,8040.041160,8040.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8040.051440,8040.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8040.061720,8040.066720,-1,
1,P2P,Wired,404,WIRED_NODE_2,ROUTER_1,226.000000,8060.018080,8060.023080,-1,
3,P2P,Wired,404,ROUTER_1,WIRED_NODE_5,226.000000,8060.041160,8060.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8060.051440,8060.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8060.061720,8060.066720,-1,
1,P2P,Wired,405,WIRED_NODE_2,ROUTER_1,226.000000,8080.018080,8080.023080,-1,
3,P2P,Wired,405,ROUTER_1,WIRED_NODE_5,226.000000,8080.041160,8080.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8080.051440,8080.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8080.061720,8080.066720,-1,
1,P2P,Wired,406,WIRED_NODE_2,ROUTER_1,226.000000,8100.018080,8100.023080,-1,
3,P2P,Wired,406,ROUTER_1,WIRED_NODE_5,226.000000,8100.041160,8100.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8100.051440,8100.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8100.061720,8100.066720,-1,
1,P2P,Wired,407,WIRED_NODE_2,ROUTER_1,226.000000,8120.018080,8120.023080,-1,
3,P2P,Wired,407,ROUTER_1,WIRED_NODE_5,226.000000,8120.041160,8120.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8120.051440,8120.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8120.061720,8120.066720,-1,
1,P2P,Wired,408,WIRED_NODE_2,ROUTER_1,226.000000,8140.018080,8140.023080,-1,
3,P2P,Wired,408,ROUTER_1,WIRED_NODE_5,226.000000,8140.041160,8140.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8140.051440,8140.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8140.061720,8140.066720,-1,
1,P2P,Wired,409,WIRED_NODE_2,ROUTER_1,226.000000,8160.018080,8160.023080,-1,
3,P2P,Wired,409,ROUTER_1,WIRED_NODE_5,226.000000,8160.041160,8160.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8160.051440,8160.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8160.061720,8160.066720,-1,
1,P2P,Wired,410,WIRED_NODE_2,ROUTER_1,226.000000,8180.018080,8180.023080,-1,
3,P2P,Wired,410,ROUTER_1,WIRED_NODE_5,226.000000,8180.041160,8180.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8180.051440,8180.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8180.061720,8180.066720,-1,
1,P2P,Wired,411,WIRED_NODE_2,ROUTER_1,226.000000,8200.018080,8200.023080,-1,
3,P2P,Wired,411,ROUTER_1,WIRED_NODE_5,226.000000,8200.041160,8200.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8200.051440,8200.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8200.061720,8200.066720,-1,
1,P2P,Wired,412,WIRED_NODE_2,ROUTER_1,226.000000,8220.018080,8220.023080,-1,
3,P2P,Wired,412,ROUTER_1,WIRED_NODE_5,226.000000,8220.041160,8220.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8220.051440,8220.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8220.061720,8220.066720,-1,
1,P2P,Wired,413,WIRED_NODE_2,ROUTER_1,226.000000,8240.018080,8240.023080,-1,
3,P2P,Wired,413,ROUTER_1,WIRED_NODE_5,226.000000,8240.041160,8240.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8240.051440,8240.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8240.061720,8240.066720,-1,
1,P2P,Wired,414,WIRED_NODE_2,ROUTER_1,226.000000,8260.018080,8260.023080,-1,
3,P2P,Wired,414,ROUTER_1,WIRED_NODE_5,226.000000,8260.041160,8260.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8260.051440,8260.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8260.061720,8260.066720,-1,
1,P2P,Wired,415,WIRED_NODE_2,ROUTER_1,226.000000,8280.018080,8280.023080,-1,
3,P2P,Wired,415,ROUTER_1,WIRED_NODE_5,226.000000,8280.041160,8280.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8280.051440,8280.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8280.061720,8280.066720,-1,
1,P2P,Wired,416,WIRED_NODE_2,ROUTER_1,226.000000,8300.018080,8300.023080,-1,
3,P2P,Wired,416,ROUTER_1,WIRED_NODE_5,226.000000,8300.041160,8300.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8300.051440,8300.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8300.061720,8300.066720,-1,
1,P2P,Wired,417,WIRED_NODE_2,ROUTER_1,226.000000,8320.018080,8320.023080,-1,
3,P2P,Wired,417,ROUTER_1,WIRED_NODE_5,226.000000,8320.041160,8320.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8320.051440,8320.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8320.061720,8320.066720,-1,
1,P2P,Wired,418,WIRED_NODE_2,ROUTER_1,226.000000,8340.018080,8340.023080,-1,
3,P2P,Wired,418,ROUTER_1,WIRED_NODE_5,226.000000,8340.041160,8340.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8340.051440,8340.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8340.061720,8340.066720,-1,
1,P2P,Wired,419,WIRED_NODE_2,ROUTER_1,226.000000,8360.018080,8360.023080,-1,
3,P2P,Wired,419,ROUTER_1,WIRED_NODE_5,226.000000,8360.041160,8360.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8360.051440,8360.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8360.061720,8360.066720,-1,
1,P2P,Wired,420,WIRED_NODE_2,ROUTER_1,226.000000,8380.018080,8380.023080,-1,
3,P2P,Wired,420,ROUTER_1,WIRED_NODE_5,226.000000,8380.041160,8380.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8380.051440,8380.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8380.061720,8380.066720,-1,
1,P2P,Wired,421,WIRED_NODE_2,ROUTER_1,226.000000,8400.018080,8400.023080,-1,
3,P2P,Wired,421,ROUTER_1,WIRED_NODE_5,226.000000,8400.041160,8400.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8400.051440,8400.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8400.061720,8400.066720,-1,
1,P2P,Wired,422,WIRED_NODE_2,ROUTER_1,226.000000,8420.018080,8420.023080,-1,
3,P2P,Wired,422,ROUTER_1,WIRED_NODE_5,226.000000,8420.041160,8420.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8420.051440,8420.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8420.061720,8420.066720,-1,
1,P2P,Wired,423,WIRED_NODE_2,ROUTER_1,226.000000,8440.018080,8440.023080,-1,
3,P2P,Wired,423,ROUTER_1,WIRED_NODE_5,226.000000,8440.041160,8440.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8440.051440,8440.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8440.061720,8440.066720,-1,
1,P2P,Wired,424,WIRED_NODE_2,ROUTER_1,226.000000,8460.018080,8460.023080,-1,
3,P2P,Wired,424,ROUTER_1,WIRED_NODE_5,226.000000,8460.041160,8460.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8460.051440,8460.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8460.061720,8460.066720,-1,
1,P2P,Wired,425,WIRED_NODE_2,ROUTER_1,226.000000,8480.018080,8480.023080,-1,
3,P2P,Wired,425,ROUTER_1,WIRED_NODE_5,226.000000,8480.041160,8480.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8480.051440,8480.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8480.061720,8480.066720,-1,
1,P2P,Wired,426,WIRED_NODE_2,ROUTER_1,226.000000,8500.018080,8500.023080,-1,
3,P2P,Wired,426,ROUTER_1,WIRED_NODE_5,226.000000,8500.041160,8500.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8500.051440,8500.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8500.061720,8500.066720,-1,
1,P2P,Wired,427,WIRED_NODE_2,ROUTER_1,226.000000,8520.018080,8520.023080,-1,
3,P2P,Wired,427,ROUTER_1,WIRED_NODE_5,226.000000,8520.041160,8520.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8520.051440,8520.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8520.061720,8520.066720,-1,
1,P2P,Wired,428,WIRED_NODE_2,ROUTER_1,226.000000,8540.018080,8540.023080,-1,
3,P2P,Wired,428,ROUTER_1,WIRED_NODE_5,226.000000,8540.041160,8540.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8540.051440,8540.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8540.061720,8540.066720,-1,
1,P2P,Wired,429,WIRED_NODE_2,ROUTER_1,226.000000,8560.018080,8560.023080,-1,
3,P2P,Wired,429,ROUTER_1,WIRED_NODE_5,226.000000,8560.041160,8560.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8560.051440,8560.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8560.061720,8560.066720,-1,
1,P2P,Wired,430,WIRED_NODE_2,ROUTER_1,226.000000,8580.018080,8580.023080,-1,
3,P2P,Wired,430,ROUTER_1,WIRED_NODE_5,226.000000,8580.041160,8580.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8580.051440,8580.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8580.061720,8580.066720,-1,
1,P2P,Wired,431,WIRED_NODE_2,ROUTER_1,226.000000,8600.018080,8600.023080,-1,
3,P2P,Wired,431,ROUTER_1,WIRED_NODE_5,226.000000,8600.041160,8600.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8600.051440,8600.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8600.061720,8600.066720,-1,
1,P2P,Wired,432,WIRED_NODE_2,ROUTER_1,226.000000,8620.018080,8620.023080,-1,
3,P2P,Wired,432,ROUTER_1,WIRED_NODE_5,226.000000,8620.041160,8620.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8620.051440,8620.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8620.061720,8620.066720,-1,
1,P2P,Wired,433,WIRED_NODE_2,ROUTER_1,226.000000,8640.018080,8640.023080,-1,
3,P2P,Wired,433,ROUTER_1,WIRED_NODE_5,226.000000,8640.041160,8640.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8640.051440,8640.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8640.061720,8640.066720,-1,
1,P2P,Wired,434,WIRED_NODE_2,ROUTER_1,226.000000,8660.018080,8660.023080,-1,
3,P2P,Wired,434,ROUTER_1,WIRED_NODE_5,226.000000,8660.041160,8660.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8660.051440,8660.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8660.061720,8660.066720,-1,
1,P2P,Wired,435,WIRED_NODE_2,ROUTER_1,226.000000,8680.018080,8680.023080,-1,
3,P2P,Wired,435,ROUTER_1,WIRED_NODE_5,226.000000,8680.041160,8680.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8680.051440,8680.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8680.061720,8680.066720,-1,
1,P2P,Wired,436,WIRED_NODE_2,ROUTER_1,226.000000,8700.018080,8700.023080,-1,
3,P2P,Wired,436,ROUTER_1,WIRED_NODE_5,226.000000,8700.041160,8700.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8700.051440,8700.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8700.061720,8700.066720,-1,
1,P2P,Wired,437,WIRED_NODE_2,ROUTER_1,226.000000,8720.018080,8720.023080,-1,
3,P2P,Wired,437,ROUTER_1,WIRED_NODE_5,226.000000,8720.041160,8720.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8720.051440,8720.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8720.061720,8720.066720,-1,
1,P2P,Wired,438,WIRED_NODE_2,ROUTER_1,226.000000,8740.018080,8740.023080,-1,
3,P2P,Wired,438,ROUTER_1,WIRED_NODE_5,226.000000,8740.041160,8740.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8740.051440,8740.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8740.061720,8740.066720,-1,
1,P2P,Wired,439,WIRED_NODE_2,ROUTER_1,226.000000,8760.018080,8760.023080,-1,
3,P2P,Wired,439,ROUTER_1,WIRED_NODE_5,226.000000,8760.041160,8760.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8760.051440,8760.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8760.061720,8760.066720,-1,
1,P2P,Wired,440,WIRED_NODE_2,ROUTER_1,226.000000,8780.018080,8780.023080,-1,
3,P2P,Wired,440,ROUTER_1,WIRED_NODE_5,226.000000,8780.041160,8780.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8780.051440,8780.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8780.061720,8780.066720,-1,
1,P2P,Wired,441,WIRED_NODE_2,ROUTER_1,226.000000,8800.018080,8800.023080,-1,
3,P2P,Wired,441,ROUTER_1,WIRED_NODE_5,226.000000,8800.041160,8800.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8800.051440,8800.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8800.061720,8800.066720,-1,
1,P2P,Wired,442,WIRED_NODE_2,ROUTER_1,226.000000,8820.018080,8820.023080,-1,
3,P2P,Wired,442,ROUTER_1,WIRED_NODE_5,226.000000,8820.041160,8820.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8820.051440,8820.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8820.061720,8820.066720,-1,
1,P2P,Wired,443,WIRED_NODE_2,ROUTER_1,226.000000,8840.018080,8840.023080,-1,
3,P2P,Wired,443,ROUTER_1,WIRED_NODE_5,226.000000,8840.041160,8840.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8840.051440,8840.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8840.061720,8840.066720,-1,
1,P2P,Wired,444,WIRED_NODE_2,ROUTER_1,226.000000,8860.018080,8860.023080,-1,
3,P2P,Wired,444,ROUTER_1,WIRED_NODE_5,226.000000,8860.041160,8860.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8860.051440,8860.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8860.061720,8860.066720,-1,
1,P2P,Wired,445,WIRED_NODE_2,ROUTER_1,226.000000,8880.018080,8880.023080,-1,
3,P2P,Wired,445,ROUTER_1,WIRED_NODE_5,226.000000,8880.041160,8880.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8880.051440,8880.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8880.061720,8880.066720,-1,
1,P2P,Wired,446,WIRED_NODE_2,ROUTER_1,226.000000,8900.018080,8900.023080,-1,
3,P2P,Wired,446,ROUTER_1,WIRED_NODE_5,226.000000,8900.041160,8900.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8900.051440,8900.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8900.061720,8900.066720,-1,
1,P2P,Wired,447,WIRED_NODE_2,ROUTER_1,226.000000,8920.018080,8920.023080,-1,
3,P2P,Wired,447,ROUTER_1,WIRED_NODE_5,226.000000,8920.041160,8920.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8920.051440,8920.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8920.061720,8920.066720,-1,
1,P2P,Wired,448,WIRED_NODE_2,ROUTER_1,226.000000,8940.018080,8940.023080,-1,
3,P2P,Wired,448,ROUTER_1,WIRED_NODE_5,226.000000,8940.041160,8940.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8940.051440,8940.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8940.061720,8940.066720,-1,
1,P2P,Wired,449,WIRED_NODE_2,ROUTER_1,226.000000,8960.018080,8960.023080,-1,
3,P2P,Wired,449,ROUTER_1,WIRED_NODE_5,226.000000,8960.041160,8960.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8960.051440,8960.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8960.061720,8960.066720,-1,
1,P2P,Wired,450,WIRED_NODE_2,ROUTER_1,226.000000,8980.018080,8980.023080,-1,
3,P2P,Wired,450,ROUTER_1,WIRED_NODE_5,226.000000,8980.041160,8980.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,8980.051440,8980.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,8980.061720,8980.066720,-1,
1,P2P,Wired,451,WIRED_NODE_2,ROUTER_1,226.000000,9000.018080,9000.023080,-1,
3,P2P,Wired,451,ROUTER_1,WIRED_NODE_5,226.000000,9000.041160,9000.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9000.051440,9000.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9000.061720,9000.066720,-1,
1,P2P,Wired,452,WIRED_NODE_2,ROUTER_1,226.000000,9020.018080,9020.023080,-1,
3,P2P,Wired,452,ROUTER_1,WIRED_NODE_5,226.000000,9020.041160,9020.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9020.051440,9020.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9020.061720,9020.066720,-1,
1,P2P,Wired,453,WIRED_NODE_2,ROUTER_1,226.000000,9040.018080,9040.023080,-1,
3,P2P,Wired,453,ROUTER_1,WIRED_NODE_5,226.000000,9040.041160,9040.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9040.051440,9040.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9040.061720,9040.066720,-1,
1,P2P,Wired,454,WIRED_NODE_2,ROUTER_1,226.000000,9060.018080,9060.023080,-1,
3,P2P,Wired,454,ROUTER_1,WIRED_NODE_5,226.000000,9060.041160,9060.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9060.051440,9060.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9060.061720,9060.066720,-1,
1,P2P,Wired,455,WIRED_NODE_2,ROUTER_1,226.000000,9080.018080,9080.023080,-1,
3,P2P,Wired,455,ROUTER_1,WIRED_NODE_5,226.000000,9080.041160,9080.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9080.051440,9080.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9080.061720,9080.066720,-1,
1,P2P,Wired,456,WIRED_NODE_2,ROUTER_1,226.000000,9100.018080,9100.023080,-1,
3,P2P,Wired,456,ROUTER_1,WIRED_NODE_5,226.000000,9100.041160,9100.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9100.051440,9100.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9100.061720,9100.066720,-1,
1,P2P,Wired,457,WIRED_NODE_2,ROUTER_1,226.000000,9120.018080,9120.023080,-1,
3,P2P,Wired,457,ROUTER_1,WIRED_NODE_5,226.000000,9120.041160,9120.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9120.051440,9120.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9120.061720,9120.066720,-1,
1,P2P,Wired,458,WIRED_NODE_2,ROUTER_1,226.000000,9140.018080,9140.023080,-1,
3,P2P,Wired,458,ROUTER_1,WIRED_NODE_5,226.000000,9140.041160,9140.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9140.051440,9140.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9140.061720,9140.066720,-1,
1,P2P,Wired,459,WIRED_NODE_2,ROUTER_1,226.000000,9160.018080,9160.023080,-1,
3,P2P,Wired,459,ROUTER_1,WIRED_NODE_5,226.000000,9160.041160,9160.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9160.051440,9160.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9160.061720,9160.066720,-1,
1,P2P,Wired,460,WIRED_NODE_2,ROUTER_1,226.000000,9180.018080,9180.023080,-1,
3,P2P,Wired,460,ROUTER_1,WIRED_NODE_5,226.000000,9180.041160,9180.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9180.051440,9180.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9180.061720,9180.066720,-1,
1,P2P,Wired,461,WIRED_NODE_2,ROUTER_1,226.000000,9200.018080,9200.023080,-1,
3,P2P,Wired,461,ROUTER_1,WIRED_NODE_5,226.000000,9200.041160,9200.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9200.051440,9200.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9200.061720,9200.066720,-1,
1,P2P,Wired,462,WIRED_NODE_2,ROUTER_1,226.000000,9220.018080,9220.023080,-1,
3,P2P,Wired,462,ROUTER_1,WIRED_NODE_5,226.000000,9220.041160,9220.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9220.051440,9220.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9220.061720,9220.066720,-1,
1,P2P,Wired,463,WIRED_NODE_2,ROUTER_1,226.000000,9240.018080,9240.023080,-1,
3,P2P,Wired,463,ROUTER_1,WIRED_NODE_5,226.000000,9240.041160,9240.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9240.051440,9240.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9240.061720,9240.066720,-1,
1,P2P,Wired,464,WIRED_NODE_2,ROUTER_1,226.000000,9260.018080,9260.023080,-1,
3,P2P,Wired,464,ROUTER_1,WIRED_NODE_5,226.000000,9260.041160,9260.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9260.051440,9260.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9260.061720,9260.066720,-1,
1,P2P,Wired,465,WIRED_NODE_2,ROUTER_1,226.000000,9280.018080,9280.023080,-1,
3,P2P,Wired,465,ROUTER_1,WIRED_NODE_5,226.000000,9280.041160,9280.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9280.051440,9280.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,9280.061720,9280.066720,-1,
1,P2P,Wired,466,WIRED_NODE_2,ROUTER_1,226.000000,9300.018080,9300.023080,-1,
3,P2P,Wired,466,ROUTER_1,WIRED_NODE_5,226.000000,9300.041160,9300.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,9300.051440,9300.056440,-1,
